customer_id,gender,is_senior_citizen,partner,dependents,phone_service,internet_service,contract_type,payment_type,monthly_charges,total_charges,churn,tenure,is_female,has_churned,has_phone,has_internet,has_phone_and_internet,partner_dependents,no_partners_no_dependents,no_dependents_yes_partners,dependents_no_partners,yes_dependents_and_partners,,start_date,average_monthly_charges,validate_monthly_charges,contract_type_desc,phone_type_desc,internet_type_desc
2823-LKABH,Female,0,No,No,2,2,0,Bank transfer (automatic),95.05,1679.4,No,17.66859548,TRUE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,43958.58022,95.05,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
2817-NTQDO,Male,0,No,No,0,1,0,Credit card (automatic),45.55,597,Yes,13.1064764,FALSE,TRUE,FALSE,TRUE,FALSE,0,TRUE,FALSE,FALSE,FALSE,0,44097.34468,45.55,TRUE,Month-to-Month,No Phone Service,DSL
2815-CPTUL,Male,1,No,No,1,2,0,Mailed check,70.25,331.9,Yes,4.72455516,FALSE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,44352.29478,70.25,TRUE,Month-to-Month,One Line,Fiber Optic
2812-SFXMJ,Male,0,No,Yes,1,0,0,Mailed check,20.05,20.05,No,1,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,TRUE,FALSE,2,44465.58333,20.05,TRUE,Month-to-Month,One Line,No Internet Service
2811-POVEX,Female,1,Yes,Yes,1,2,0,Bank transfer (automatic),88.45,2130.55,No,24.08762012,TRUE,FALSE,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,TRUE,3,43763.33489,88.45,TRUE,Month-to-Month,One Line,Fiber Optic
2810-FTLEM,Female,0,No,No,1,1,0,Electronic check,50.15,762.25,Yes,15.19940179,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,44033.68486,50.15,TRUE,Month-to-Month,One Line,DSL
2809-ZMYOQ,Female,0,No,No,2,2,0,Electronic check,101.35,3334.9,No,32.9047854,TRUE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,43495.14611,101.35,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
2801-NISEI,Male,0,No,No,1,1,0,Electronic check,54.95,1348.5,No,24.54049136,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,43749.56005,54.95,TRUE,Month-to-Month,One Line,DSL
2800-VEQXM,Female,0,No,No,1,2,0,Mailed check,74.75,238.1,No,3.185284281,TRUE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,44399.11427,74.75,TRUE,Month-to-Month,One Line,Fiber Optic
2800-QQUSO,Male,0,No,No,2,2,0,Electronic check,100.3,4222.95,No,42.10319043,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,43215.36129,100.3,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
2799-ARNLO,Female,1,Yes,No,1,2,0,Electronic check,69.35,341.6,No,4.925739005,TRUE,FALSE,TRUE,TRUE,TRUE,1,FALSE,TRUE,FALSE,FALSE,1,44346.17544,69.35,TRUE,Month-to-Month,One Line,Fiber Optic
2796-UUZZO,Male,0,Yes,Yes,1,2,0,Credit card (automatic),80.3,4896.35,No,60.97571606,FALSE,FALSE,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,TRUE,3,42641.32197,80.3,TRUE,Month-to-Month,One Line,Fiber Optic
2792-VPPET,Male,0,No,No,1,0,0,Electronic check,20.5,76.95,No,3.753658537,FALSE,FALSE,TRUE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,0,44381.82622,20.5,TRUE,Month-to-Month,One Line,No Internet Service
2792-LSHWX,Female,0,No,No,1,2,0,Mailed check,83.4,83.4,No,1,TRUE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,44465.58333,83.4,TRUE,Month-to-Month,One Line,Fiber Optic
2791-SFVEW,Female,0,No,No,1,0,0,Bank transfer (automatic),20.15,238.15,No,11.81885856,TRUE,FALSE,TRUE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,0,44136.50972,20.15,TRUE,Month-to-Month,One Line,No Internet Service
2789-HQBOU,Male,0,No,No,1,2,0,Electronic check,80.35,253.8,No,3.158680772,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,44399.92346,80.35,TRUE,Month-to-Month,One Line,Fiber Optic
2786-GCDPI,Female,1,No,No,2,2,0,Electronic check,104.95,5222.35,No,49.76036208,TRUE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,42982.45565,104.95,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
2782-LFZVW,Female,0,No,No,2,1,0,Mailed check,58.95,601.6,No,10.20525869,TRUE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,44185.59005,58.95,TRUE,Month-to-Month,Two or More Lines,DSL
2782-JEEBU,Male,0,No,No,0,1,0,Mailed check,36,780.15,No,21.67083333,FALSE,FALSE,FALSE,TRUE,FALSE,0,TRUE,FALSE,FALSE,FALSE,0,43836.84549,36,TRUE,Month-to-Month,No Phone Service,DSL
2778-OCLGR,Male,1,Yes,No,0,1,0,Bank transfer (automatic),39.1,971.3,Yes,24.84143223,FALSE,TRUE,FALSE,TRUE,FALSE,1,FALSE,TRUE,FALSE,FALSE,1,43740.40644,39.1,TRUE,Month-to-Month,No Phone Service,DSL
2777-PHDEI,Female,0,No,No,1,2,0,Electronic check,78.05,78.05,Yes,1,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,44465.58333,78.05,TRUE,Month-to-Month,One Line,Fiber Optic
2774-LVQUS,Female,1,Yes,No,2,2,0,Electronic check,83.05,1258.3,Yes,15.15111379,TRUE,TRUE,TRUE,TRUE,TRUE,1,FALSE,TRUE,FALSE,FALSE,1,44035.15362,83.05,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
2770-NSVDG,Male,0,Yes,No,0,1,0,Electronic check,29.1,688,No,23.64261168,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE,TRUE,FALSE,FALSE,1,43776.87056,29.1,TRUE,Month-to-Month,No Phone Service,DSL
2761-XECQW,Male,1,Yes,No,0,1,0,Mailed check,43.35,371.4,No,8.567474048,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE,TRUE,FALSE,FALSE,1,44235.406,43.35,TRUE,Month-to-Month,No Phone Service,DSL
2761-OCIAX,Male,1,No,No,1,2,0,Electronic check,74.7,165.4,Yes,2.214190094,FALSE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,44428.65172,74.7,TRUE,Month-to-Month,One Line,Fiber Optic
2754-XBHTB,Female,0,No,No,1,2,0,Bank transfer (automatic),77.65,714.15,Yes,9.197037991,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,44216.25676,77.65,TRUE,Month-to-Month,One Line,Fiber Optic
2754-VDLTR,Male,0,No,Yes,2,2,0,Electronic check,95.2,930.4,Yes,9.773109244,FALSE,TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,TRUE,FALSE,2,44198.73459,95.2,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
2754-SDJRD,Female,1,No,No,2,2,0,Credit card (automatic),100.15,908.55,No,9.071892162,TRUE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,44220.06328,100.15,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
2740-TVLFN,Male,0,No,No,2,1,0,Electronic check,50.15,50.15,No,1,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,44465.58333,50.15,TRUE,Month-to-Month,Two or More Lines,DSL
2740-JFBOK,Male,0,No,No,2,0,0,Electronic check,24,226.55,No,9.439583333,FALSE,FALSE,TRUE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,0,44208.87934,24,TRUE,Month-to-Month,Two or More Lines,No Internet Service
2739-CCZMB,Male,0,No,Yes,1,0,0,Credit card (automatic),20.35,122,No,5.995085995,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,TRUE,FALSE,2,44313.64947,20.35,TRUE,Month-to-Month,One Line,No Internet Service
2739-CACDQ,Female,1,No,No,2,2,0,Credit card (automatic),82.65,1470.05,No,17.78644888,TRUE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,43954.99551,82.65,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
2737-YNGYW,Female,0,No,No,1,2,0,Electronic check,80.55,184.1,Yes,2.285536934,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,44426.48158,80.55,TRUE,Month-to-Month,One Line,Fiber Optic
2737-WFVYW,Female,0,No,No,0,1,0,Electronic check,45.25,85.5,Yes,1.889502762,TRUE,TRUE,FALSE,TRUE,FALSE,0,TRUE,FALSE,FALSE,FALSE,0,44438.52762,45.25,TRUE,Month-to-Month,No Phone Service,DSL
2732-ISEZX,Female,0,No,No,1,0,0,Mailed check,20.5,104.3,No,5.087804878,TRUE,FALSE,TRUE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,0,44341.24593,20.5,TRUE,Month-to-Month,One Line,No Internet Service
2725-KXXWT,Male,0,Yes,No,1,2,0,Electronic check,90.75,90.75,Yes,1,FALSE,TRUE,TRUE,TRUE,TRUE,1,FALSE,TRUE,FALSE,FALSE,1,44465.58333,90.75,TRUE,Month-to-Month,One Line,Fiber Optic
2722-JMONI,Female,1,Yes,No,1,1,0,Electronic check,49.55,49.55,Yes,1,TRUE,TRUE,TRUE,TRUE,TRUE,1,FALSE,TRUE,FALSE,FALSE,1,44465.58333,49.55,TRUE,Month-to-Month,One Line,DSL
2720-WGKHP,Male,1,No,No,2,2,0,Electronic check,94,181.7,Yes,1.932978723,FALSE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,44437.20523,94,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
2720-FVBQP,Female,0,Yes,Yes,2,1,0,Credit card (automatic),48.95,273.25,No,5.582226762,TRUE,FALSE,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,TRUE,3,44326.20727,48.95,TRUE,Month-to-Month,Two or More Lines,DSL
2719-BDAQO,Male,0,No,No,1,2,0,Electronic check,93.85,1625.65,Yes,17.32179009,FALSE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,43969.12888,93.85,TRUE,Month-to-Month,One Line,Fiber Optic
2718-GAXQD,Female,1,Yes,Yes,1,1,0,Electronic check,46,181.6,Yes,3.947826087,TRUE,TRUE,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,TRUE,3,44375.92029,46,TRUE,Month-to-Month,One Line,DSL
2717-HVIZY,Female,0,No,Yes,1,0,0,Mailed check,20.05,163.6,No,8.159600998,TRUE,FALSE,TRUE,FALSE,FALSE,2,FALSE,FALSE,TRUE,FALSE,2,44247.81214,20.05,TRUE,Month-to-Month,One Line,No Internet Service
2716-GFZOR,Male,0,Yes,No,1,2,0,Credit card (automatic),86.1,3551.65,No,41.25029036,FALSE,FALSE,TRUE,TRUE,TRUE,1,FALSE,TRUE,FALSE,FALSE,1,43241.30367,86.1,TRUE,Month-to-Month,One Line,Fiber Optic
2712-SYWAY,Female,0,No,No,2,0,0,Electronic check,25.7,25.7,No,1,TRUE,FALSE,TRUE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,0,44465.58333,25.7,TRUE,Month-to-Month,Two or More Lines,No Internet Service
2709-UQGNP,Male,0,No,No,1,1,0,Mailed check,51.65,524.5,No,10.15488867,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,44187.12214,51.65,TRUE,Month-to-Month,One Line,DSL
2700-LUEVA,Male,0,No,No,1,0,0,Credit card (automatic),20.75,20.75,No,1,FALSE,FALSE,TRUE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,0,44465.58333,20.75,TRUE,Month-to-Month,One Line,No Internet Service
2697-NQBPF,Male,0,No,No,2,2,0,Electronic check,105.35,3540.65,No,33.60844803,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,43473.74304,105.35,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
2696-NARTR,Male,0,No,No,1,2,0,Electronic check,73.85,926.25,Yes,12.5423155,FALSE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,44114.50457,73.85,TRUE,Month-to-Month,One Line,Fiber Optic
2694-CIUMO,Female,0,No,No,2,2,0,Credit card (automatic),79.55,958.25,No,12.04588309,TRUE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,44129.60439,79.55,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
2692-PFYTJ,Female,0,No,No,2,0,0,Mailed check,25.75,25.75,No,1,TRUE,FALSE,TRUE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,0,44465.58333,25.75,TRUE,Month-to-Month,Two or More Lines,No Internet Service
2692-BUCFV,Male,1,No,No,1,2,0,Bank transfer (automatic),101.45,2948.6,No,29.06456382,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,43611.95285,101.45,TRUE,Month-to-Month,One Line,Fiber Optic
2691-NZETQ,Male,0,No,No,2,2,0,Electronic check,85.35,758.6,Yes,8.888107791,FALSE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,44225.65339,85.35,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
2688-BHGOG,Male,1,No,No,1,2,0,Electronic check,79.55,718.55,No,9.032683847,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,44221.25587,79.55,TRUE,Month-to-Month,One Line,Fiber Optic
2685-SREOM,Female,0,Yes,Yes,2,2,0,Electronic check,89.1,2368.4,Yes,26.58136925,TRUE,TRUE,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,TRUE,3,43687.48335,89.1,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
2684-EIWEO,Female,1,No,No,2,2,0,Credit card (automatic),91.7,2758.15,Yes,30.07797165,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,43581.12836,91.7,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
2683-JXWQQ,Male,0,Yes,Yes,0,1,0,Bank transfer (automatic),33.6,2117.2,No,63.01190476,FALSE,FALSE,FALSE,TRUE,FALSE,3,FALSE,FALSE,FALSE,TRUE,3,42579.3879,33.6,TRUE,Month-to-Month,No Phone Service,DSL
2683-BPJSO,Male,0,Yes,No,2,2,0,Electronic check,84.45,2467.1,Yes,29.21373594,FALSE,TRUE,TRUE,TRUE,TRUE,1,FALSE,TRUE,FALSE,FALSE,1,43607.41553,84.45,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
2676-OXPPQ,Male,0,No,No,1,1,0,Bank transfer (automatic),55.7,335.65,No,6.026032316,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,44312.70818,55.7,TRUE,Month-to-Month,One Line,DSL
2676-ISHSF,Male,0,No,No,1,0,0,Mailed check,20.3,20.3,No,1,FALSE,FALSE,TRUE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,0,44465.58333,20.3,TRUE,Month-to-Month,One Line,No Internet Service
2675-OTVVJ,Male,1,Yes,No,2,2,0,Electronic check,89.45,2807.65,No,31.38792622,FALSE,FALSE,TRUE,TRUE,TRUE,1,FALSE,TRUE,FALSE,FALSE,1,43541.28391,89.45,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
2675-DHUTR,Male,1,Yes,No,2,2,0,Electronic check,98.9,5780.7,No,58.44994944,FALSE,FALSE,TRUE,TRUE,TRUE,1,FALSE,TRUE,FALSE,FALSE,1,42718.14737,98.9,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
2674-MLXMN,Female,1,No,No,2,2,0,Credit card (automatic),99.65,6951.15,No,69.75564476,TRUE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,42374.26581,99.65,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
2674-MIAHT,Female,0,No,No,2,2,0,Mailed check,80.3,324.2,No,4.0373599,TRUE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,44373.19697,80.3,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
2672-TGEFF,Female,0,Yes,Yes,2,2,0,Electronic check,88.8,3340.55,No,37.61880631,TRUE,FALSE,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,TRUE,3,43351.76131,88.8,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
2672-OJQZP,Female,0,No,No,1,1,0,Mailed check,44.75,44.75,No,1,TRUE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,44465.58333,44.75,TRUE,Month-to-Month,One Line,DSL
2672-HUYVI,Female,0,No,No,1,2,0,Electronic check,91.1,455.3,Yes,4.99780461,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,44343.98344,91.1,TRUE,Month-to-Month,One Line,Fiber Optic
2672-DZUOY,Male,0,No,No,0,1,0,Electronic check,25.15,25.15,Yes,1,FALSE,TRUE,FALSE,TRUE,FALSE,0,TRUE,FALSE,FALSE,FALSE,0,44465.58333,25.15,TRUE,Month-to-Month,No Phone Service,DSL
2669-QVCRG,Female,0,No,No,2,2,0,Credit card (automatic),81.3,3190.65,No,39.24538745,TRUE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,43302.28613,81.3,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
2669-OIDSD,Female,0,Yes,No,1,2,0,Credit card (automatic),100.05,4834,No,48.31584208,TRUE,FALSE,TRUE,TRUE,TRUE,1,FALSE,TRUE,FALSE,FALSE,1,43026.39314,100.05,TRUE,Month-to-Month,One Line,Fiber Optic
2668-TZSPS,Male,0,No,No,1,0,0,Mailed check,20.45,20.45,No,1,FALSE,FALSE,TRUE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,0,44465.58333,20.45,TRUE,Month-to-Month,One Line,No Internet Service
2665-NPTGL,Female,1,Yes,No,2,2,0,Bank transfer (automatic),98.1,2510.7,No,25.59327217,TRUE,FALSE,TRUE,TRUE,TRUE,1,FALSE,TRUE,FALSE,FALSE,1,43717.53797,98.1,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
2660-EMUBI,Male,1,No,No,2,2,0,Electronic check,95.35,898.35,Yes,9.421604615,FALSE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,44209.42619,95.35,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
2657-VPXTA,Female,0,Yes,Yes,1,2,0,Electronic check,88.85,929.45,No,10.46088914,TRUE,FALSE,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,TRUE,3,44177.81462,88.85,TRUE,Month-to-Month,One Line,Fiber Optic
2657-ALMWY,Female,1,Yes,No,1,2,0,Electronic check,84.95,2169.75,Yes,25.541495,TRUE,TRUE,TRUE,TRUE,TRUE,1,FALSE,TRUE,FALSE,FALSE,1,43719.11286,84.95,TRUE,Month-to-Month,One Line,Fiber Optic
2656-TABEH,Male,0,Yes,No,2,2,0,Electronic check,100.2,420.2,Yes,4.193612774,FALSE,TRUE,TRUE,TRUE,TRUE,1,FALSE,TRUE,FALSE,FALSE,1,44368.44428,100.2,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
2656-FMOKZ,Female,1,No,No,2,2,0,Mailed check,74.45,1145.7,Yes,15.38885158,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,44027.92243,74.45,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
2654-VBVPB,Female,0,No,No,1,0,0,Bank transfer (automatic),19.9,19.9,No,1,TRUE,FALSE,TRUE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,0,44465.58333,19.9,TRUE,Month-to-Month,One Line,No Internet Service
2645-QTLMB,Male,0,No,No,1,2,0,Electronic check,94.25,669,Yes,7.098143236,FALSE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,44280.09814,94.25,TRUE,Month-to-Month,One Line,Fiber Optic
2642-DTVCO,Male,1,No,No,2,2,0,Electronic check,85.05,746.5,Yes,8.777189888,FALSE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,44229.02714,85.05,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
2640-PMGFL,Male,0,No,Yes,2,2,0,Electronic check,79.5,2180.55,Yes,27.42830189,FALSE,TRUE,TRUE,TRUE,TRUE,2,FALSE,FALSE,TRUE,FALSE,2,43661.72248,79.5,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
2640-LYMOV,Male,0,No,No,1,0,0,Mailed check,19.65,38.8,No,1.974554707,FALSE,FALSE,TRUE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,0,44435.94063,19.65,TRUE,Month-to-Month,One Line,No Internet Service
2637-FKFSY,Female,0,Yes,No,1,1,0,Mailed check,46.1,130.15,No,2.823210412,TRUE,FALSE,TRUE,TRUE,TRUE,1,FALSE,TRUE,FALSE,FALSE,1,44410.12735,46.1,TRUE,Month-to-Month,One Line,DSL
2636-OHFMN,Male,0,Yes,No,0,1,0,Electronic check,48.55,201,Yes,4.140061792,FALSE,TRUE,FALSE,TRUE,FALSE,1,FALSE,TRUE,FALSE,FALSE,1,44370.07312,48.55,TRUE,Month-to-Month,No Phone Service,DSL
2636-ALXXZ,Female,1,No,No,1,2,0,Electronic check,69.6,69.6,Yes,1,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,44465.58333,69.6,TRUE,Month-to-Month,One Line,Fiber Optic
2632-UCGVD,Male,1,Yes,No,2,2,0,Credit card (automatic),100.05,6871.9,Yes,68.68465767,FALSE,TRUE,TRUE,TRUE,TRUE,1,FALSE,TRUE,FALSE,FALSE,1,42406.84166,100.05,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
2626-URJFX,Male,0,Yes,Yes,2,1,0,Electronic check,50.9,225.6,Yes,4.432220039,FALSE,TRUE,TRUE,TRUE,TRUE,3,FALSE,FALSE,FALSE,TRUE,3,44361.18664,50.9,TRUE,Month-to-Month,Two or More Lines,DSL
2625-TRCZQ,Female,0,Yes,No,0,1,0,Electronic check,49.65,2553.35,No,51.42698892,TRUE,FALSE,FALSE,TRUE,FALSE,1,FALSE,TRUE,FALSE,FALSE,1,42931.76242,49.65,TRUE,Month-to-Month,No Phone Service,DSL
2621-UDNLU,Female,0,Yes,No,1,0,0,Mailed check,20.85,72,No,3.45323741,TRUE,FALSE,TRUE,FALSE,FALSE,1,FALSE,TRUE,FALSE,FALSE,1,44390.96403,20.85,TRUE,Month-to-Month,One Line,No Internet Service
2619-WFQWU,Female,0,No,No,1,2,0,Mailed check,70.15,70.15,Yes,1,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,44465.58333,70.15,TRUE,Month-to-Month,One Line,Fiber Optic
2616-UUTFK,Male,0,Yes,No,2,1,0,Bank transfer (automatic),72.75,2447.45,No,33.6419244,FALSE,FALSE,TRUE,TRUE,TRUE,1,FALSE,TRUE,FALSE,FALSE,1,43472.7248,72.75,TRUE,Month-to-Month,Two or More Lines,DSL
2615-YVMYX,Male,1,Yes,No,2,2,0,Electronic check,107.5,7713.55,No,71.75395349,FALSE,FALSE,TRUE,TRUE,TRUE,1,FALSE,TRUE,FALSE,FALSE,1,42313.48391,107.5,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
2612-RRIDN,Male,0,No,No,1,2,0,Electronic check,81,340.85,Yes,4.208024691,FALSE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,44368.00592,81,TRUE,Month-to-Month,One Line,Fiber Optic
2612-RANWT,Female,0,No,No,2,2,0,Bank transfer (automatic),100.15,1164.3,Yes,11.62556166,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,44142.38917,100.15,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
2609-IAICY,Female,0,No,No,2,2,0,Electronic check,77.15,77.15,Yes,1,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,44465.58333,77.15,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
2608-BHKFN,Female,0,No,No,1,2,0,Credit card (automatic),70.05,266.9,Yes,3.810135617,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,44380.10837,70.05,TRUE,Month-to-Month,One Line,Fiber Optic
2607-FBDFF,Male,0,No,No,1,1,0,Credit card (automatic),49,49,No,1,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,44465.58333,49,TRUE,Month-to-Month,One Line,DSL
2606-RMDHZ,Male,0,No,No,0,1,0,Credit card (automatic),30.5,208.7,Yes,6.842622951,FALSE,TRUE,FALSE,TRUE,FALSE,0,TRUE,FALSE,FALSE,FALSE,0,44287.87022,30.5,TRUE,Month-to-Month,No Phone Service,DSL
2604-XVDAM,Female,0,No,No,1,1,0,Bank transfer (automatic),43.8,540.95,No,12.35045662,TRUE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,44120.34028,43.8,TRUE,Month-to-Month,One Line,DSL
2604-IJPDU,Female,0,Yes,No,1,2,0,Electronic check,96.55,1901.65,No,19.69601243,TRUE,FALSE,TRUE,TRUE,TRUE,1,FALSE,TRUE,FALSE,FALSE,1,43896.91296,96.55,TRUE,Month-to-Month,One Line,Fiber Optic
2603-HVKCG,Male,0,No,No,1,2,0,Electronic check,101.4,3143.65,No,31.00246548,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,43553.00834,101.4,TRUE,Month-to-Month,One Line,Fiber Optic
2592-YKDIF,Female,0,No,No,1,0,0,Mailed check,20.35,20.35,No,1,TRUE,FALSE,TRUE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,0,44465.58333,20.35,TRUE,Month-to-Month,One Line,No Internet Service
2592-SEIFQ,Male,0,No,No,0,1,0,Electronic check,24.75,66.95,Yes,2.705050505,FALSE,TRUE,FALSE,TRUE,FALSE,0,TRUE,FALSE,FALSE,FALSE,0,44413.72138,24.75,TRUE,Month-to-Month,No Phone Service,DSL
2587-EKXTS,Male,0,No,No,2,2,0,Electronic check,111.5,4915.15,No,44.08206278,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,FALSE,0,43155.17059,111.5,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
2586-CWXVV,Male,0,Yes,No,0,1,0,Electronic check,30.4,1621.35,No,53.33388158,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE,TRUE,FALSE,FALSE,1,42873.7611,30.4,TRUE,Month-to-Month,No Phone Service,DSL
